name;elevation;latitude;longitude;continent;country;range
Zugspitze;2962;47.4167;10.9833;Europe;Germany;Bavarian Alps
Brenta Alta;2960;46.184616;10.898473;Europe;Italy;Dolomites
Pic Blanc du Galibier;2955;45.063943;6.384044;Europe;France;
Rohrbachstein;2950;46.3667;7.45;Europe;Switzerland;Berner Oberland
Subenuix;2949;42.555736;0.978727;Europe;Spain;Pyrenees
Daubenhorn;2942;46.389333;7.602583;Europe;Switzerland;Berner Oberland
Coma Pedrosa;2942;42.593027;1.441956;Europe;Andorra;Pyrenees
Hochkönig;2941;47.4167;13.05;Europe;Austria;
Cima della Fradusta;2939;46.2511;11.8734;Europe;Italy;Dolomites
Iverta (monte);2939;45.662497;7.54456;Europe;Italy;Graian Alps
Wisshorn;2936;46.037373;7.734418;Europe;Switzerland;Pennine Alps
Mittlerer Burgstall;2933;46.6433;12.3312;Europe;Austria;Hohe Tauern
Schwarzhorn;2928;46.687;8.075;Europe;Switzerland;Berner Oberland
Riffelhorn;2927;45.9802;7.57737;Europe;Switzerland;Pennine Alps
Musala;2925;42.179722;23.586667;Europe;Bulgaria;Macedonia-Thrace
Erzhorn;2924;46.779278;9.677658;Europe;Switzerland;
Carlit;2921;42.570781;1.93119;Europe;France;Pyrenees
Myticas;2919;40.083333;22.35;Europe;Greece;
Mount Olympus;2917;40.0833;22.35;Europe;Greece;Greek-Albanian Ranges
Vihren;2915;41.8;23.3667;Europe;Bulgaria;
Corno Grande;2912;42.4667;13.5667;Europe;Italy;Apennines
Vetta d'Italia/Klockerkarkopf;2912;47.091066;12.180705;Europe;Italy/Austria;Tirol Alpen
Kutelo;2908;41.776861;23.400028;Europe;Bulgaria;Macedonia-Thrace
Puigmal;2907;42.383148;2.116585;Europe;Spain/France;Pyrenees
Fanatkogl;2905;47.0667;12.7;Europe;Austria;Hohe Tauern
Canali (Cima);2891;46.23911;11.874168;Europe;Italy;Dolomites
Corno Piccolo;2890;42.471099;13.570514;Europe;Italy;Apennines
Collarada;2886;42.709182;-0.459538;Europe;Spain;Pyrenees
Pic de Bastiments;2886;42.416867;2.190399;Europe;Spain;
Pic du Midi d'Ossau;2885;42.844569;-0.438423;Europe;France;Pyrenees
Hannibal Turm;2882;46.603281;8.415589;Europe;Switzerland;Urner Alps
Maubermé;2880;42.817125;0.869937;Europe;France/Spain;Pyrenees
Campanile Basso;2877;46.1615;10.8946;Europe;Italy;
Scotoni (Cima);2874;46.555173;12.006662;Europe;Italy;Dolomites
Monte Agner;2871;46.2759;11.9534;Europe;Italy;Dolomites
Triglav;2864;46.3833;13.8333;Europe;Slovenia;Julian Alps 
Hochgolling;2863;47.266667;13.761667;Europe;Austria;
Irechek;2851;42.185094;23.592539;Europe;Bulgaria;Macedonia-Thrace
Goliam Polezan;2851;41.725077;23.495808;Europe;Bulgaria;Macedonia-Thrace
Shavi Klde;2850;41.3935;43.2617;Europe;Georgia;Lesser Caucasus
Cima d'Asta;2847;46.17677;11.605597;Europe;Italy;Dolomites
Punta Nera;2847;46.516589;12.19177;Europe;Italy;Dolomites
Parsenn;2844;46.48;9.49;Europe;Switzerland;
Cimon del Latemar;2842;46.3444;11.572;Europe;Italy;
Kirchdachspitze;2840;47.067778;11.3425;Europe;Austria;Stubai Alps
Drei Türme;2830;47.0167;9.81667;Europe;Austria;
Kamenitsa;2822;41.685316;23.488684;Europe;Bulgaria;Macedonia-Thrace
Testa Nera;2819;45.66794;7.336073;Europe;Italy;
Sulzfluh;2818;47.0141;9.8308;Europe;Austria/Switzerland;Austrian Alps
Bergseeschijen;2815;46.658601;8.484082;Europe;Switzerland;Urner Alps
Poncione di Cassina Baggio;2814;46.501497;8.450551;Europe;Switzerland;
Ruchstock;2814;46.85664;8.47047;Europe;Switzerland;Urner Alps
Valluga;2811;47.1575;10.213056;Europe;Austria;
Peric;2810;42.614381;1.982431;Europe;France;Pyrenees
Obiou;2800;44.775278;5.839444;Europe;France;Dauphine Alps
Grosser Inselsberg;2793;50.85111;10.46583;Europe;Germany;Thuringian Forest
Monte Amaro;2793;42.0833;14.0833;Europe;Italy;Apennines
Chenalette;2792;45.874145;7.164202;Europe;Switzerland/Italy;
Coglians;2788;46.607092;12.883378;Europe;Italy;Dolomites
Canigou;2782;42.515;2.46;Europe;France;Pyrenees
Hirzer (Punta Cervina);2781;46.738096;11.275706;Europe;Italy;
Monte dei Corni;2778;45.569953;7.636871;Europe;Italy;Graian Alps
Punta Alta;3014;42.58595;0.87925;Europe;Spain;Pyrenees
Golem Korab;2764;41.790278;20.546667;Europe;Macedonia/Albania;Greek-Albanian Ranges
Pico De Marcadau;2764;42.799179;-0.218353;Europe;Spain/France;Pyrenees
Rötihorn;2757;46.66509;8.011602;Europe;Switzerland;
Tête Nord des Fours;2756;45.734903;6.724877;Europe;France;Graian Alps
Monte Marzo;2756;45.562622;7.610264;Europe;Italy;Graian Alps
Jof di Montasio;2753;46.433872;13.442223;Europe;Italy;Julian Alps 
Pointe Percée;2752;45.955839;6.555903;Europe;France;
Leiterspitze;2750;47.2167;10.5167;Europe;Austria;
Ago di Tredenus;2750;46.015069;10.435506;Europe;Italy;Brenta-Adamello-Garda Group
Birkkarspitze;2749;47.411111;11.437778;Europe;Austria;
Els Encantats;2747;42.568854;1.015506;Europe;Spain;Pyrenees
Casamanya;2745;42.584939;1.564522;Europe;Andorra;Pyrenees
Hochwanner;2744;47.395862;11.055981;Europe;Austria/Germany;Bavarian Alps
Skrlatica;2737;46.433125;13.823547;Europe;Slovenia;
Tschingellochtighorn;2735;46.445389;7.593083;Europe;Switzerland;Berner Oberland
Kaltwasserkarspitze;2733;47.4167;11.4167;Europe;Austria;
Punta Escarra;2730;42.733648;-0.439539;Europe;Spain;Pyrenees
Djengal;2730;41.75;23.25;Europe;Bulgaria;Balkan Mountains
Malyovitza;2729;42.3697;23.5678;Europe;Bulgaria;Balkan Mountains
Grosser Bettelwurf;2725;47.35;11.5167;Europe;Austria;
Hochwand;2723;47.4167;11.1167;Europe;Austria;
Serles;2718;47.123611;11.381667;Europe;Austria;Stubai Alps
Guajara;2715;28.21661;-16.61154;Europe;Spain;Canary Islands
Watzmann;2713;47.55;12.9167;Europe;Germany;Kitzbuhel
Monte Motto;2712;46.568;10.128;Europe;Italy;Rhaetian Alps
Torreneules;2711;42.418451;2.180185;Europe;Spain;Pyrenees
Pic De Bure;2708;44.6167;5.91667;Europe;France;
Monte Cinto;2706;42.379683;8.945617;Europe;France;Tyrrhennian Islands
Rote Wand;2703;47.186563;9.985456;Europe;Austria;
Cima Preti;2703;46.3333;12.3333;Europe;Italy;Carnic Alps
Peralba;2694;46.629797;12.720787;Europe;Italy;Dolomites
Ilmspitze;2692;47.065832;11.338954;Europe;Austria;Stubai Alps
Tornello (Pizzo);2687;46.035705;10.112228;Europe;Italy;Nyainqentanglha Shan
Diederberge;2686;46.70074;8.63486;Europe;Switzerland;Glarus Alps
Faulhorn;2681;46.674795;7.999506;Europe;Switzerland;Berner Oberland
Mangart;2678;46.439;13.655;Europe;Slovenia/Italy;Julian Alps 
Schönfeldspitze;2653;47.457925;12.937946;Europe;Austria/Germany;Austrian Alps
Bisaurin;2670;42.789858;-0.640469;Europe;Spain;Pyrenees
Medelspitze;2669;47.0667;12.7;Europe;Austria;Hohe Tauern
Jof Fuart;2666;46.430168;13.491461;Europe;Italy;Julian Alps 
Agulles d'Amitges;2665;42.62;0.98;Europe;Spain;Pyrenees
Eiger Rotstock;2663;46.57733;7.983928;Europe;Switzerland;Berner Oberland
Hohe Munde;2662;47.3333;11.0833;Europe;Austria;
Grosser Krottenkopf;2656;47.312439;10.355515;Europe;Austria;Austrian Alps
Djeravica;2656;42.5333;20.1333;Europe;Serbia and Montenegro;Dinaric Alps
Gerlach;2655;49.15;20.0833;Europe;Slovakia;Carpathian Mountains
Hohes Licht;2651;47.280976;10.275135;Europe;Austria;Austrian Alps
Hochfrottspitze;2649;47.297222;10.293611;Europe;Germany/Austria;Austrian Alps
Torrecerredo;2648;43.196667;-4.852867;Europe;Spain;Cordillera Cantabrica
Roggalspitze;2645;47.25;9.13333;Europe;Austria;
Aspe;2645;42.764784;-0.567169;Europe;Spain;Pyrenees
Jalovec;2645;46.2934;19.6333;Europe;Slovenia;Julian Alps 
Mädelegabel;2645;47.3;10.295833;Europe;Germany/Austria;Austrian Alps
Zimba;2643;47.0912;9.788541;Europe;Austria;Austrian Alps
Smolikas;2637;40.088869;20.924738;Europe;Greece;Greek-Albanian Ranges
Partenkirchener Dreitorspitze;2633;47.4167;11.1167;Europe;Germany;
Lomnicky Stit;2633;49.15;20.0833;Europe;Slovakia;
Alpspitze;2628;47.42956;11.048015;Europe;Germany;Bavarian Alps
Ladovy stit;2627;49.198213;20.183116;Europe;Slovakia;Carpathian Mountains
Speckkarspitze;2621;47.35;11.4833;Europe;Austria;
Pic de Montarenyo;2623;42.727091;1.226091;Europe;France/Spain;Pyrenees
Steinschartenkopf;2615;47.285;10.280833;Europe;Austria;Austrian Alps
Peña Vieja;2613;43.173079;-4.806384;Europe;Spain;Cordillera Cantabrica
Chullo;2610;37.095169;-3.000126;Europe;Spain;Andalucian Ranges
Monte Legnone;2609;46.094941;9.414763;Europe;Italy;
Bockkarkopf;2608;47.292096;10.28801;Europe;Germany;Austrian Alps
Hochkalter;2607;47.5667;12.8667;Europe;Germany;Kitzbuhel
Pelister;2601;41.003611;21.186667;Europe;Macedonia;Greek-Albanian Ranges
Razor;2601;46.413719;13.789215;Europe;Slovenia;Julian Alps 
Biberkopf;2599;47.2667;10.25;Europe;Germany;
Peña Santa de Castilla;2596;43.202173;-4.932175;Europe;Spain;Cordillera Cantabrica
Trettachspitze;2595;47.303709;10.295863;Europe;Germany;
Gr. Hundstod;2592;47.512563;12.88559;Europe;Austria/Germany;Austrian Alps
Almanzor;2592;40.258241;-5.329399;Europe;Spain;Castile Ranges
Laliderer Spitze;2582;47.38853;11.507921;Europe;Austria;Austrian Alps
Ifinger (Ivigna);2581;46.693253;11.255492;Europe;Italy;
Wilder Mann;2577;47.288137;10.280328;Europe;Germany;Austrian Alps
Edelweißspitze;2576;47.118154;12.82937;Europe;Austria;
Tornone (Monte);2576;46.030104;10.113344;Europe;Italy;Orobie Alps
Nuvolau;2575;46.495674;12.04545;Europe;Italy;Dolomites
Gross Walenstock;2572;46.85708;8.41959;Europe;Switzerland;Urner Alps
Lobhörner;2566;46.6;7.83333;Europe;Switzerland;
Monte Camicia;2564;42.443221;13.716774;Europe;Italy;Apennines
Namloser Wetterspitze;2563;47.323067;10.64155;Europe;Austria;Austrian Alps
Hammerspitze;2563;47.333333;10.2;Europe;Austria;Stubai Alps
Wasenwand;2563;47.08333;11.35;Europe;Austria;Stubai Alps
Neveron De Urriellu;2559;43.178143;-4.832611;Europe;Spain;Cordillera Cantabrica
Pizzo dei Tre Signori;2553;46.011864;9.527754;Europe;Italy;Orobie Alps
Concarena;2549;46.011389;10.279444;Europe;Italy;
Tamer;2547;46.5167;12.1833;Europe;Italy;Dolomites
Moldoveanu;2545;45.59979;24.73619;Europe;Romania;Transylvanian Alps
Aiguille de Varan;2544;45.958563;6.683347;Europe;France;Savoy Alps
Mont Guillaume;2542;44.5683;6.4239;Europe;France;
Hasenfluh;2534;47.881192;10.148583;Europe;Austria;Austrian Alps
Zla Kolata;2534;42.485;19.897222;Europe;Serbia and Montenegro/Albania;Balkan Mountains
Kubilica;2528;42.016667;21.433333;Europe;Macedonia;Macedonia-Thrace
Vistea Mare;2527;45.602778;24.736111;Europe;Romania;Transylvanian Alps
Mont Joly;2525;45.825833;6.692778;Europe;France;
Paglia Orba;2525;42.343257;8.878927;Europe;France;
Kajmakcalan;2524;40.930846;21.787139;Europe;Greece/Greece;Macedonia-Thrace
Göll;2523;47.594183;13.066864;Europe;Austria;
Lespezi;2522;45.577869;24.57012;Europe;Romania;Carpathian Mountains
Presolana;2521;46.3;10.95;Europe;Italy;Orobie Alps
Curavacas;2520;42.978236;-4.673553;Europe;Spain;Cordillera Cantabrica
Naranjo de Bulnes;2519;43.180271;-4.832096;Europe;Spain;Cordillera Cantabrica
Petite Autane;2519;44.640366;6.24619;Europe;France;Dauphine Alps
Almirez;2518;37.087501;-2.912407;Europe;Spain;Andalucian Ranges
Saulakopf;2516;47.0833;9.1;Europe;Austria;
Grosser Priel;2515;47.716944;14.063333;Europe;Austria;Salzkammergut
Gitschen;2513;46.877145;8.575118;Europe;Switzerland;Urner Alps
Cima Piana;2512;45.646073;7.608543;Europe;Italy;
Peleaga;2509;45.366111;22.894444;Europe;Romania;
Lamsenspitze;2508;47.382778;11.591111;Europe;Austria;
Poncione Rosso;2505;46.299333;8.911556;Europe;Switzerland;
Pic d'Anie;2504;42.944989;-0.721879;Europe;France;Pyrenees
Monte Madonnino;2502;46.011667;9.886111;Europe;Italy;Orobie Alps
Spitzmeilen;2501;47.024089;9.236303;Europe;Switzerland;
Rysy;2499;49.179332;20.088325;Europe;Poland;Carpathian Mountains
Costila;2498;45.427;25.4854;Europe;Romania;Transylvanian Alps
Ljuboten;2498;42.206667;21.119444;Europe;Macedonia;
Vardoussia;2495;38.680944;22.143959;Europe;Greece;Greek-Albanian Ranges
Pedraforca;2495;42.240655;1.702108;Europe;Spain;Pyrenees
Krivan;2494;49.162582;19.999915;Europe;Slovakia;Carpathian Mountains
Pizzo Camino;2492;45.983056;10.177222;Europe;Italy;
Hoher Gleiersch;2491;47.360339;11.356087;Europe;Austria;Austrian Alps
Monte Velino;2487;42.147327;13.381344;Europe;Italy;Apennines
Kammerlinghorn;2484;47.544786;12.831001;Europe;Germany/Austria;Bavarian Alps
Woerner;2476;47.45;11.3333;Europe;Germany/Austria;Bavarian Alps
Hinderi Spillgerte;2476;46.5333;7.43333;Europe;Switzerland;
Bradavica;2476;49.171716;20.155621;Europe;Slovakia;Carpathian Mountains
Pierre Avoi;2473;46.11802;7.20042;Europe;Switzerland;Pennine Alps
Col Nudo;2471;46.1667;12.3333;Europe;Italy;Carnic Alps
Galasescu Mare;2470;45.6105;24.76943;Europe;Romania;Transylvanian Alps
Galdhøpiggen;2469;61.633;8.317;Europe;Norway;Jotunheimen
Glittertind;2464;61.65;8.55;Europe;Norway;Jotunheimen
Sonnjoch;2458;47.4;11.6;Europe;Austria;
Torre Trieste;2458;46.358057;12.0454;Europe;Italy;Dolomites
Parnassus;2457;38.5333;22.6167;Europe;Greece;Greek-Albanian Ranges
Psiloreitis;2456;35.2167;24.75;Europe;Greece;Greek-Albanian Ranges
Aiarnola;2456;46.580309;12.445922;Europe;Italy;Dolomites
Sljeme (Šljeme);2455;43.11558;19.07205;Europe;Serbia and Montenegro;Dinaric Alps
Lefka Ori;2452;35.29208;24.031102;Europe;Greece;Greek Islands
Espiguete;2450;42.945366;-4.797592;Europe;Spain;Cordillera Cantabrica
Castello (Torre);2448;44.511152;6.922451;Europe;Italy;Cottian Alps
Torre del Friero;2448;43.157741;-4.875867;Europe;Spain;Cordillera Cantabrica
Prostredny Hrot;2441;49.184957;20.19433;Europe;Slovakia;Carpathian Mountains
Morra de Lechugales;2441;43.190112;-4.73478;Europe;Spain;Cordillera Cantabrica
Negoiu;2439;45.586944;24.555833;Europe;Romania;Transylvanian Alps
Pointe Blanche;2438;45.99938;6.460215;Europe;France;
Altmann;2436;47.239588;9.371796;Europe;Switzerland;Saint Gallen Alps
Mesa De Los Tres Reyes;2434;42.922492;-0.724068;Europe;Spain/France;Pyrenees
Fioraro (Monte);2431;46.059593;9.642434;Europe;Italy;Orobie Alps
Kakarditsa;2429;39.5333;21.2;Europe;Greece;Greek-Albanian Ranges
Canchal de la Ceja;2428;40.327702;-5.711861;Europe;Spain;Castile Ranges
Peñalara;2428;40.850956;-3.955593;Europe;Spain;Castile Ranges
Kratzer;2427;47.306474;10.321484;Europe;Germany/Austria;Austrian Alps
Roque de los Muchachos;2426;28.76179;-17.876129;Europe;Spain;Canary Islands
Peña Ubiña;2417;43.018455;-5.956993;Europe;Spain;Cordillera Cantabrica
Javorovy Stit;2417;49.187538;20.168495;Europe;Slovakia;Carpathian Mountains
Sassolungo di Cibiana;2413;46.350838;12.265592;Europe;Italy;Dolomites
Rocchetta Alta di Bosconero;2412;46.33169;12.286241;Europe;Italy;Dolomites
Grigna settentrionale;2410;45.953333;9.3875;Europe;Italy;
Pic de Jallouvre;2408;45.99709;6.453481;Europe;France;
Cimone della Bagozza;2407;46.011111;10.250556;Europe;Italy;
Peña Olvidada;2406;43.165295;-4.806307;Europe;Spain;Cordillera Cantabrica
Calvitero;2405;40.293144;-5.739155;Europe;Spain;Castile Ranges
Store Skagastolstind;2403;61.4167;7.86667;Europe;Norway;Jotunheimen
Rocca Provenzale (Croce Provenzale);2402;44.505423;6.921869;Europe;Italy;Cottian Alps
Fundelkopf;2401;47.110911;9.675179;Europe;Austria;Austrian Alps
Planjava;2394;46.362093;14.633789;Europe;Slovenia;
Katafidhi;2393;39.4307;21.1466;Europe;Greece;Greek-Albanian Ranges
Prutaš;2393;43.12667;19.00201;Europe;Serbia and Montenegro;Dinaric Alps
Maglic;2387;43.281111;18.733056;Europe;Bosnia and Herzegovina;Dinaric Alps
Minin bogaz;2387;43.12448;19.04454;Europe;Serbia and Montenegro;Dinaric Alps
Store Styggedalstind;2387;61.464777;7.902639;Europe;Norway;Jotunheimen
Caraiman;2384;45.416407;25.493603;Europe;Romania;Carpathian Mountains
Aiguille de Roselette;2384;45.770956;6.690459;Europe;France;Graian Alps
Botev;2376;42.7167;24.9167;Europe;Bulgaria;Balkan Mountains
Diva veza;2373;49.177793;20.144449;Europe;Slovakia;Carpathian Mountains
Tschirgant;2370;47.241716;10.796041;Europe;Austria;
Hochtor;2369;47.561667;14.632778;Europe;Austria;
El Prau Del Fontan;2364;43.016823;-5.9624;Europe;Spain;Cordillera Cantabrica
Großer Rettenstein;2362;47.333704;12.296448;Europe;Austria;Kitzbuhel
Großer Rettenstein;2362;47.19;12.17;Europe;Austria;Kitzbuhel
Petrechema;2361;42.881751;-0.734024;Europe;Spain/France;Pyrenees
Ubava;2355;41.4543;21.2132;Europe;Macedonia;Macedonia-Thrace
Helmos;2355;37.973889;22.206944;Europe;Greece;Greek-Albanian Ranges
Gjertvasstind;2351;61.4667;7.85;Europe;Norway;Jotunheimen
Kahlersberg;2351;47.531111;13.032188;Europe;Germany/Austria;Bavarian Alps
Mount Retezat;2350;45.2833;22.6667;Europe;Romania;Carpathian Mountains
Ojstrica;2350;46.366121;14.639626;Europe;Slovenia;
Torre Parda;2350;43.030056;-5.951709;Europe;Spain;Cordillera Cantabrica
Steinfalk;2348;47.427222;11.512222;Europe;Austria;Bavarian Alps
Ellmauer Halt;2344;47.562222;12.303056;Europe;Austria;Kitzbuhel
Bavski Grintavec;2344;46.439986;13.733253;Europe;Slovenia;Julian Alps 
Grand Veymont;2341;44.87;5.526944;Europe;France;Dauphine Alps
Store Knutholstind;2340;60.4167;8.53333;Europe;Norway;Jotunheimen
Torre Venezia;2337;46.3611;12.0231;Europe;Italy;Dolomites
Tête du Portail;2335;46.158957;7.088519;Europe;Switzerland;
Mittaghorn;2334;46.35;7.26667;Europe;Switzerland;
Tjønnholstind;2331;61.444142;8.645315;Europe;Norway;Jotunheimen
Tour d'Aï;2331;46.372499;7.002017;Europe;Switzerland;
Ackerlspitze;2329;47.55753;12.335587;Europe;Austria;Austrian Alps
Seehorn;2321;47.516853;12.853146;Europe;Austria;Austrian Alps
Velicky stit;2318;49.173922;20.135308;Europe;Slovakia;Carpathian Mountains
Moncayo;2315;41.768239;-1.820297;Europe;Spain;Sistema Iberico
Savin kuk;2313;43.12229;19.08136;Europe;Serbia and Montenegro;Dinaric Alps
Kuchler Freieck;2312;47.5833;13.1;Europe;Austria;
Narrenkogel;2309;47.13;10.95;Europe;Austria;Stubai Alps
Swinica;2301;49.219444;20.009167;Europe;Poland;Carpathian Mountains
Mutspitze;2294;46.720917;11.097565;Europe;Italy;Otztal Alps
Peña Montañesa;2291;42.49;0.1985;Europe;Spain;Pyrenees
Cherni Vrah;2290;42.1;23.05;Europe;Bulgaria;
Medjed;2287;43.12705;19.06939;Europe;Serbia and Montenegro;Dinaric Alps
Snøhetta;2286;62.32;9.268333;Europe;Norway;
Beerenberg;2277;71.0833;-8.16667;Europe;Jan Mayen;Jan Mayen 
Schneibstein;2274;47.561701;13.056393;Europe;Germany/Austria;Bavarian Alps
Rittner Horn;2260;46.614957;11.461101;Europe;Italy;Ortler Alps
Soiernspitze;2257;47.481944;11.3575;Europe;Germany;
Vorderi Spillgerte;2253;46.5333;7.43333;Europe;Switzerland;
Urbion;2252;42.008999;-2.746925;Europe;Spain;Sistema Iberico
Ruen;2251;42.158333;22.516667;Europe;Bulgaria;
Monte Pollino;2248;39.894656;16.215955;Europe;Italy;
Sparafeld;2247;47.55;14.5167;Europe;Austria;
Piatra Craiului;2244;45.526749;25.210959;Europe;Romania;
Krn;2244;46.2364;13.6758;Europe;Slovenia;Julian Alps 
Hundskopf;2243;47.341111;11.558333;Europe;Austria;Austrian Alps
Schneegrubenspitze;2237;47.3162;12.1807;Europe;Austria;Kitzbuhel
Hochstuhl;2236;46.4333;14.1833;Europe;Austria/Slovenia;
Coriscao;2234;43.0861;-4.79402;Europe;Spain;Cordillera Cantabrica
Portillin Oriental;2233;43.030056;-5.951709;Europe;Spain;Cordillera Cantabrica
Falakro;2232;41.3167;24.0833;Europe;Greece;Greek-Albanian Ranges
San Lorenzo;2271;42.243197;-2.97266;Europe;Spain;Sistema Iberico
Pointe d'Almet;2232;45.981799;6.521669;Europe;France;
Peña Remoña;2229;43.146954;-4.834758;Europe;Spain;Cordillera Cantabrica
Urbión;2228;42.0167;-3.2;Europe;Spain;Sistema Iberico
Čvrsnica;2228;43.5983;17.5544;Europe;Bosnia and Herzegovina;Dinaric Alps
Erymanthos;2224;37.91;21.84;Europe;Greece;Greek-Albanian Ranges
Nebelhorn;2224;47.421667;10.3425;Europe;Germany;
Dent d'Oche;2222;46.353056;6.731111;Europe;France;
Granaty;2221;49.231944;20.033333;Europe;Poland;Carpathian Mountains
Pointe d'Arcalod;2217;45.6833;6.2333;Europe;France;Savoy Alps
Torre de los Galayos;2216;40.245467;-5.278931;Europe;Spain;Castile Ranges
Store Smørstabbtind;2208;61.571664;8.118725;Europe;Norway;Jotunheimen
Store Austadbotntind;2203;61.441824;7.80098;Europe;Norway;Jotunheimen
Admonter Kalbling;2196;47.5333;14.5167;Europe;Austria;
Guffert;2195;47.546944;11.789167;Europe;Austria;
Mampodre;2192;43.031308;-5.190857;Europe;Spain;Cordillera Cantabrica
Totenkirchl;2190;47.57;12.311944;Europe;Austria;Kitzbuhel
Pieria Ori;2190;40.2;22.1167;Europe;Greece;Greek-Albanian Ranges
Perelik;2190;41.36;24.27;Europe;Bulgaria;
Fleischbank;2187;47.5688;12.317;Europe;Austria;Tirol Alpen
Karava;2184;39.3167;21.5833;Europe;Greece;Greek-Albanian Ranges
Baranec;2184;49.1736;19.7416;Europe;Slovakia;Carpathian Mountains
Grosses Tragl;2179;47.616667;14.033333;Europe;Austria;
Banikov;2178;49.197859;19.710073;Europe;Slovakia;Carpathian Mountains
Rondslottet;2178;61.914936;9.851692;Europe;Norway;Jotunheimen
Grigna Meridionale;2177;46;9.36667;Europe;Italy;
Le Grammont;2172;46.21269;6.49162;Europe;Switzerland;Pennine Alps
Midzor;2169;43.393935;22.682107;Europe;Serbia and Montenegro/Bulgaria;Balkan Mountains
Hruba kopa;2166;49.200102;19.723034;Europe;Slovakia;Carpathian Mountains
Col Rosà;2166;46.586652;12.097442;Europe;Italy;Dolomites
Monte Cimone;2165;44.193889;10.701389;Europe;Italy;Apennines
Uranostind;2157;61.5;7.5;Europe;Norway;Jotunheimen
Roc de Tavaneuse;2156;46.2559;6.7195;Europe;France;Savoy Alps
Hundstein;2156;47.252331;9.402268;Europe;Switzerland;Saint Gallen Alps
Zelena Glava;2155;43.549722;17.903889;Europe;Bosnia and Herzegovina;
kościelec;2155;49.225;20.0156;Europe;Poland;
Pinovo;2154;41.1;22.1167;Europe;Greece;
Prislop;2142;49.193428;19.710159;Europe;Slovakia;Carpathian Mountains
Storronden;2138;61.89224;9.860916;Europe;Norway;Jotunheimen
Storžiè;2132;46.35;14.3833;Europe;Slovenia;
Mount Pilatus;2132;46.9833;8.25;Europe;Switzerland;Urner Alps
Peña Trevinca;2127;42.242;-6.481934;Europe;Spain;
Placlivo;2124;49.197326;19.74771;Europe;Slovakia;Carpathian Mountains
Krzesanica;2122;49.241667;19.897222;Europe;Poland/Slovakia;Carpathian Mountains
Hvannadalshnukur;2119;64.0167;-16.6833;Europe;Iceland;Iceland
Spitzegel;2119;46.65;13.4;Europe;Austria;
Catoute;2117;42.801438;-6.321879;Europe;Spain;Cordillera Cantabrica
Hirschwiese;2113;47.529836;12.917519;Europe;Germany;Bavarian Alps
Kebnekaise;2111;67.8833;18.55;Europe;Sweden;
Askio;2111;40.406389;21.556667;Europe;Greece;Greek-Albanian Ranges
Vranica;2110;43.956667;17.716389;Europe;Bosnia and Herzegovina;Dinaric Alps
Tristkopf;2110;47.532502;13.125572;Europe;Austria;Austrian Alps
Vellacher Egel;2108;46.65;13.4333;Europe;Austria;
Gimpel;2108;47.5007;10.6124;Europe;Austria;Austrian Alps
Riffel;2106;47.55;14.5;Europe;Austria;
La Najarra;2105;40.786261;-3.8871;Europe;Spain;Castile Ranges
Garsellakopf;2105;47.170278;9.564722;Europe;Liechtenstein/Austria;Austrian Alps
Garsellikopf;2105;47.170287;9.56475;Europe;Switzerland;Austrian Alps
Torres;2104;43.078201;-5.40802;Europe;Spain;Cordillera Cantabrica
Schönberg;2104;47.130361;9.592944;Europe;Liechtenstein;
Chorblispitz;2103;46.6167;7.26667;Europe;Switzerland;
Schafreuter;2102;47.32;11.285;Europe;Austria;
Torreón Los Galayos;2100;40.241799;-5.283051;Europe;Spain;Castile Ranges
Ciemniak;2096;49.240914;20.052795;Europe;Poland/Slovakia;Carpathian Mountains
Sarektjkk;2089;67.4167;17.7167;Europe;Sweden;
Koöuta;2088;46.4167;14.3167;Europe;Slovenia;
Ostry Rohac;2087;49.2;19.75;Europe;Slovakia;Carpathian Mountains
Hruba veza;2086;49.181384;20.130244;Europe;Slovakia;Carpathian Mountains
Mont Aiguille;2085;44.8333;5.55;Europe;France;Dauphine Alps
Mont de l'Arpille;2085;46.07713;7.006492;Europe;Switzerland;Graian Alps
Ammergauer Hochplatte;2082;47.55;10.8333;Europe;Germany;
Gingilos;2080;35.2844;23.9286;Europe;Greece;
Trevenque;2075;37.07819;-3.48157;Europe;Spain;Andalucian Ranges
Fannaraki;2068;61.5185;7.9167;Europe;Norway;Jotunheimen
Bjelasnica;2067;43.7036;18.257;Europe;Bosnia and Herzegovina;Dinaric Alps
Loupata;2066;39.4833;21.4333;Europe;Greece;
Wolowiec (Voloviec);2064;49.213889;19.780556;Europe;Poland/Slovakia;Carpathian Mountains
Krvavac;2062;43.85;18.4;Europe;Bosnia and Herzegovina;Dinaric Alps
Drei Schwestern;2053;47.175;9.571389;Europe;Liechtenstein;Saint Gallen Alps
Ocejon;2048;41.105226;-3.255386;Europe;Spain;Sistema Iberico
La Campina;2048;42.039859;-3.056259;Europe;Spain;Sistema Iberico
Peña Sagra;2048;43.152238;-4.475994;Europe;Spain;Cordillera Cantabrica
Säuling;2047;47.535188;10.755064;Europe;Austria;
Dumbier;2043;48.9365;19.640361;Europe;Slovakia;Carpathian Mountains
Mount Colombier;2043;45.644408;6.119127;Europe;France;North France-West Rhine Area
Svoni;2042;39.15;21.7;Europe;Greece;Greek-Albanian Ranges
Taga;2040;42.281754;2.209454;Europe;Spain;Pyrenees
Kyrkja;2032;61.5413;8.2916;Europe;Norway;Jotunheimen
